Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_237_349,VSS,Metal1,225.9600,964.3200,0.002610
FILLER_237_345,VSS,Metal1,224.1800,963.9710,0.002609
FILLER_237_316,VSS,Metal1,208.9330,963.8580,0.002609
FILLER_237_300,VSS,Metal1,198.5200,964.3200,0.002607
FILLER_237_298,VSS,Metal1,197.6800,964.3200,0.002607
FILLER_237_282,VSS,Metal1,192.0320,963.7720,0.002606
FILLER_237_274,VSS,Metal1,184.2400,964.3200,0.002606
FILLER_237_270,VSS,Metal1,182.1800,963.9710,0.002606
FILLER_237_262,VSS,Metal1,178.6930,963.8580,0.002605
FILLER_237_255,VSS,Metal1,173.3200,964.3200,0.002604
FILLER_237_251,VSS,Metal1,171.5400,963.9710,0.002604
FILLER_237_243,VSS,Metal1,168.0530,963.8580,0.002604
FILLER_237_238,VSS,Metal1,163.8000,964.3200,0.002604
FILLER_237_236,VSS,Metal1,162.9600,964.3200,0.002604
FILLER_237_221,VSS,Metal1,154.2800,964.3200,0.002602
FILLER_237_217,VSS,Metal1,152.5000,963.9710,0.002602
FILLER_237_209,VSS,Metal1,147.5600,964.3200,0.002602
FILLER_237_207,VSS,Metal1,146.7200,964.3200,0.002602
FILLER_237_203,VSS,Metal1,144.6600,963.9710,0.002602
FILLER_237_195,VSS,Metal1,141.1730,963.8580,0.002601
FILLER_237_188,VSS,Metal1,136.0800,964.3200,0.002600
FILLER_237_180,VSS,Metal1,132.7730,963.8580,0.002600
FILLER_237_167,VSS,Metal1,124.0400,964.3200,0.002599
FILLER_237_165,VSS,Metal1,123.2000,964.3200,0.002599
FILLER_237_139,VSS,Metal1,108.3600,964.3200,0.002599
FILLER_237_135,VSS,Metal1,106.5800,963.9710,0.002599
FILLER_237_126,VSS,Metal1,101.0800,964.3200,0.002599
FILLER_237_124,VSS,Metal1,100.2400,964.3200,0.002598
FILLER_237_120,VSS,Metal1,98.1800,963.9710,0.002598
FILLER_237_104,VSS,Metal1,92.3520,963.7720,0.002598
FILLER_237_72,VSS,Metal1,78.8440,963.7220,0.002598
FILLER_237_66,VSS,Metal1,67.9400,963.9710,0.002598
FILLER_237_2,VSS,Metal1,48.5645,963.6820,0.002598
FILLER_236_1871,VSS,Metal1,1078.2800,956.4800,0.002656
FILLER_236_1869,VSS,Metal1,1077.4400,956.4800,0.002656
FILLER_236_1865,VSS,Metal1,1075.3800,956.8285,0.002656
FILLER_236_1857,VSS,Metal1,1071.8930,956.9415,0.002656
FILLER_236_1851,VSS,Metal1,1067.5400,956.8285,0.002656
FILLER_236_1787,VSS,Metal1,1048.1645,957.1175,0.002656
FILLER_236_1781,VSS,Metal1,1028.3400,956.8285,0.002656
FILLER_236_1717,VSS,Metal1,1008.9645,957.1175,0.002656
FILLER_236_1713,VSS,Metal1,990.0800,956.4800,0.002658
FILLER_236_1709,VSS,Metal1,988.0200,956.8285,0.002658
FILLER_236_1701,VSS,Metal1,984.5330,956.9415,0.002658
FILLER_236_1669,VSS,Metal1,973.1640,957.0775,0.002658
FILLER_236_1655,VSS,Metal1,957.3200,956.4800,0.002658
FILLER_236_1649,VSS,Metal1,953.9600,956.4800,0.002658
FILLER_236_1647,VSS,Metal1,953.1200,956.4800,0.002658
FILLER_236_1641,VSS,Metal1,949.9400,956.8285,0.002659
FILLER_236_1625,VSS,Metal1,944.1120,957.0280,0.002659
FILLER_236_1593,VSS,Metal1,930.6040,957.0775,0.002659
FILLER_236_1577,VSS,Metal1,913.6400,956.4800,0.002659
FILLER_236_1571,VSS,Metal1,910.7400,956.8285,0.002659
FILLER_236_1563,VSS,Metal1,907.2530,956.9415,0.002659
FILLER_236_1547,VSS,Metal1,900.4320,957.0280,0.002659
FILLER_236_1507,VSS,Metal1,874.9000,956.8285,0.002666
FILLER_236_1504,VSS,Metal1,872.7600,956.4800,0.002666
FILLER_236_1502,VSS,Metal1,871.9200,956.4800,0.002666
FILLER_236_1498,VSS,Metal1,869.8600,956.8285,0.002666
FILLER_236_1490,VSS,Metal1,866.3730,956.9415,0.002666
FILLER_236_1477,VSS,Metal1,857.6400,956.4800,0.002666
FILLER_236_1469,VSS,Metal1,853.1600,956.4800,0.002665
FILLER_236_1437,VSS,Metal1,843.2440,957.0775,0.002665
FILLER_236_1433,VSS,Metal1,833.2800,956.4800,0.002665
FILLER_236_1429,VSS,Metal1,831.2200,956.8285,0.002665
FILLER_236_1391,VSS,Metal1,809.7600,956.4800,0.002665
FILLER_236_1383,VSS,Metal1,806.4530,956.9415,0.002665
FILLER_236_1367,VSS,Metal1,799.6320,957.0280,0.002664
FILLER_236_1364,VSS,Metal1,794.3600,956.4800,0.002664
FILLER_236_1362,VSS,Metal1,793.5200,956.4800,0.002664
FILLER_236_1358,VSS,Metal1,791.4600,956.8285,0.002664
FILLER_236_1353,VSS,Metal1,788.2000,956.4800,0.002664
FILLER_236_1351,VSS,Metal1,787.3600,956.4800,0.002664
FILLER_236_1335,VSS,Metal1,778.1200,956.4800,0.002664
FILLER_236_1333,VSS,Metal1,777.2800,956.4800,0.002664
FILLER_236_1297,VSS,Metal1,757.1200,956.4800,0.002664
FILLER_236_1291,VSS,Metal1,753.9400,956.8285,0.002665
FILLER_236_1283,VSS,Metal1,750.4530,956.9415,0.002665
FILLER_236_1247,VSS,Metal1,729.1200,956.4800,0.002664
FILLER_236_1243,VSS,Metal1,727.0600,956.8285,0.002664
FILLER_236_1227,VSS,Metal1,721.2320,957.0280,0.002664
FILLER_236_1223,VSS,Metal1,715.6800,956.4800,0.002664
FILLER_236_1157,VSS,Metal1,686.4440,957.0775,0.002664
FILLER_236_1154,VSS,Metal1,676.7600,956.4800,0.002665
FILLER_236_1150,VSS,Metal1,674.9800,956.8285,0.002665
FILLER_236_1128,VSS,Metal1,662.4800,956.4800,0.002665
FILLER_236_1081,VSS,Metal1,636.3400,956.8285,0.002665
FILLER_236_1046,VSS,Metal1,616.2800,956.4800,0.002659
FILLER_236_1038,VSS,Metal1,613.2530,956.9415,0.002659
FILLER_236_1017,VSS,Metal1,603.6320,957.0280,0.002658
FILLER_236_1014,VSS,Metal1,598.3600,956.4800,0.002658
FILLER_236_1006,VSS,Metal1,595.3330,956.9415,0.002658
FILLER_236_990,VSS,Metal1,588.5120,957.0280,0.002656
FILLER_236_955,VSS,Metal1,565.3200,956.4800,0.002655
FILLER_236_947,VSS,Metal1,562.2930,956.9415,0.002653
FILLER_236_937,VSS,Metal1,555.7000,956.8285,0.002653
FILLER_236_929,VSS,Metal1,552.2130,956.9415,0.002653
FILLER_236_915,VSS,Metal1,542.9200,956.4800,0.002652
FILLER_236_913,VSS,Metal1,542.0800,956.4800,0.002652
FILLER_236_909,VSS,Metal1,540.0200,956.8285,0.002652
FILLER_236_877,VSS,Metal1,529.6440,957.0775,0.002651
FILLER_236_873,VSS,Metal1,519.6800,956.4800,0.002651
FILLER_236_864,VSS,Metal1,514.3600,956.4800,0.002649
FILLER_236_832,VSS,Metal1,504.4440,957.0775,0.002649
FILLER_236_815,VSS,Metal1,487.3800,956.8285,0.002642
FILLER_236_807,VSS,Metal1,483.8930,956.9415,0.002641
FILLER_236_804,VSS,Metal1,480.7600,956.4800,0.002641
FILLER_236_802,VSS,Metal1,479.9200,956.4800,0.002640
FILLER_236_798,VSS,Metal1,477.8600,956.8285,0.002640
FILLER_236_783,VSS,Metal1,469.2800,956.4800,0.002637
FILLER_236_779,VSS,Metal1,467.2200,956.8285,0.002637
FILLER_236_771,VSS,Metal1,463.7330,956.9415,0.002637
FILLER_236_720,VSS,Metal1,434.0000,956.4800,0.002635
FILLER_236_704,VSS,Metal1,428.3520,957.0280,0.002635
FILLER_236_672,VSS,Metal1,414.8440,957.0775,0.002629
FILLER_236_660,VSS,Metal1,400.1200,956.4800,0.002629
FILLER_236_658,VSS,Metal1,399.2800,956.4800,0.002629
FILLER_236_645,VSS,Metal1,391.7200,956.4800,0.002629
FILLER_236_643,VSS,Metal1,390.8800,956.4800,0.002628
FILLER_236_625,VSS,Metal1,380.5200,956.4800,0.002627
FILLER_236_617,VSS,Metal1,377.4930,956.9415,0.002627
FILLER_236_609,VSS,Metal1,371.8400,956.4800,0.002627
FILLER_236_605,VSS,Metal1,369.7800,956.8285,0.002627
FILLER_236_597,VSS,Metal1,366.2930,956.9415,0.002626
FILLER_236_594,VSS,Metal1,363.1600,956.4800,0.002626
FILLER_236_590,VSS,Metal1,361.3800,956.8285,0.002626
FILLER_236_582,VSS,Metal1,357.8930,956.9415,0.002626
FILLER_236_564,VSS,Metal1,346.3600,956.4800,0.002626
FILLER_236_562,VSS,Metal1,345.5200,956.4800,0.002626
FILLER_236_558,VSS,Metal1,343.4600,956.8285,0.002625
FILLER_236_533,VSS,Metal1,330.4530,956.9415,0.002625
FILLER_236_527,VSS,Metal1,325.6400,956.4800,0.002624
FILLER_236_485,VSS,Metal1,302.1200,956.4800,0.002619
FILLER_236_481,VSS,Metal1,300.3400,956.8285,0.002619
FILLER_236_473,VSS,Metal1,296.8530,956.9415,0.002618
FILLER_236_457,VSS,Metal1,290.0320,957.0280,0.002616
FILLER_236_451,VSS,Metal1,283.5400,956.8285,0.002616
FILLER_236_433,VSS,Metal1,273.0000,956.4800,0.002612
FILLER_236_431,VSS,Metal1,272.1600,956.4800,0.002612
FILLER_236_427,VSS,Metal1,270.1000,956.8285,0.002612
FILLER_236_419,VSS,Metal1,266.6130,956.9415,0.002612
FILLER_236_387,VSS,Metal1,255.2440,957.0775,0.002611
FILLER_236_359,VSS,Metal1,231.5600,956.4800,0.002610
FILLER_236_357,VSS,Metal1,230.7200,956.4800,0.002610
FILLER_236_350,VSS,Metal1,226.8000,956.4800,0.002609
FILLER_236_342,VSS,Metal1,223.4930,956.9415,0.002608
FILLER_236_323,VSS,Metal1,211.4000,956.4800,0.002607
FILLER_236_321,VSS,Metal1,210.5600,956.4800,0.002607
FILLER_236_317,VSS,Metal1,208.5000,956.8285,0.002606
FILLER_236_303,VSS,Metal1,200.6600,956.8285,0.002605
FILLER_236_287,VSS,Metal1,194.8320,957.0280,0.002604
FILLER_236_273,VSS,Metal1,183.6800,956.4800,0.002604
FILLER_236_257,VSS,Metal1,178.0320,957.0280,0.002603
FILLER_236_247,VSS,Metal1,169.1200,956.4800,0.002602
FILLER_236_244,VSS,Metal1,167.1600,956.4800,0.002602
FILLER_236_242,VSS,Metal1,166.3200,956.4800,0.002602
FILLER_236_238,VSS,Metal1,164.2600,956.8285,0.002602
FILLER_236_230,VSS,Metal1,160.7730,956.9415,0.002602
FILLER_236_224,VSS,Metal1,155.9600,956.4800,0.002602
FILLER_236_222,VSS,Metal1,155.1200,956.4800,0.002602
FILLER_236_218,VSS,Metal1,153.0600,956.8285,0.002602
FILLER_236_203,VSS,Metal1,144.4800,956.4800,0.002600
FILLER_236_195,VSS,Metal1,141.1730,956.9415,0.002600
FILLER_236_185,VSS,Metal1,134.5800,956.8285,0.002599
FILLER_236_177,VSS,Metal1,131.0930,956.9415,0.002599
FILLER_236_166,VSS,Metal1,123.9400,956.8285,0.002599
FILLER_236_158,VSS,Metal1,120.4530,956.9415,0.002598
FILLER_236_142,VSS,Metal1,110.3200,956.4800,0.002598
FILLER_236_138,VSS,Metal1,108.2600,956.8285,0.002598
FILLER_236_130,VSS,Metal1,104.7730,956.9415,0.002598
FILLER_236_121,VSS,Metal1,98.2800,956.4800,0.002598
FILLER_236_119,VSS,Metal1,97.4400,956.4800,0.002597
FILLER_236_115,VSS,Metal1,95.3800,956.8285,0.002597
FILLER_236_107,VSS,Metal1,91.8930,956.9415,0.002596
FILLER_236_101,VSS,Metal1,87.5400,956.8285,0.002596
FILLER_236_37,VSS,Metal1,68.1645,957.1175,0.002596
FILLER_236_34,VSS,Metal1,49.5600,956.4800,0.002596
FILLER_236_2,VSS,Metal1,39.6440,957.0775,0.002596
FILLER_235_1870,VSS,Metal1,1078.0000,956.4800,0.002656
FILLER_235_1854,VSS,Metal1,1072.3520,955.9320,0.002656
FILLER_235_1822,VSS,Metal1,1058.8440,955.8820,0.002656
FILLER_235_1816,VSS,Metal1,1047.9400,956.1310,0.002656
FILLER_235_1752,VSS,Metal1,1028.5645,955.8420,0.002656
FILLER_235_1749,VSS,Metal1,1009.9600,956.4800,0.002656
FILLER_235_1747,VSS,Metal1,1009.1200,956.4800,0.002656
FILLER_235_1743,VSS,Metal1,1007.0600,956.1310,0.002656
FILLER_235_1735,VSS,Metal1,1003.5730,956.0180,0.002656
FILLER_235_1719,VSS,Metal1,996.7520,955.9320,0.002656
FILLER_235_1684,VSS,Metal1,973.5600,956.4800,0.002658
FILLER_235_1682,VSS,Metal1,972.7200,956.4800,0.002658
FILLER_235_1609,VSS,Metal1,931.5600,956.4800,0.002659
FILLER_235_1605,VSS,Metal1,929.7800,956.1310,0.002659
FILLER_235_1596,VSS,Metal1,924.5600,956.4800,0.002659
FILLER_235_1580,VSS,Metal1,918.9120,955.9320,0.002659
FILLER_235_1542,VSS,Metal1,894.5000,956.1310,0.002660
FILLER_235_1536,VSS,Metal1,891.1400,956.1310,0.002670
FILLER_235_1530,VSS,Metal1,887.3200,956.4800,0.002670
FILLER_235_1528,VSS,Metal1,886.4800,956.4800,0.002670
FILLER_235_1520,VSS,Metal1,883.1730,956.0180,0.002670
FILLER_235_1514,VSS,Metal1,878.6400,956.4800,0.002666
FILLER_235_1482,VSS,Metal1,868.4440,955.8820,0.002666
FILLER_235_1466,VSS,Metal1,851.9400,956.1310,0.002665
FILLER_235_1458,VSS,Metal1,848.4530,956.0180,0.002665
FILLER_235_1442,VSS,Metal1,841.6320,955.9320,0.002665
FILLER_235_1433,VSS,Metal1,833.0000,956.4800,0.002665
FILLER_235_1431,VSS,Metal1,832.1600,956.4800,0.002665
FILLER_235_1427,VSS,Metal1,830.1000,956.1310,0.002665
FILLER_235_1419,VSS,Metal1,826.6130,956.0180,0.002665
FILLER_235_1410,VSS,Metal1,820.5800,956.1310,0.002665
FILLER_235_1402,VSS,Metal1,817.0930,956.0180,0.002665
FILLER_235_1399,VSS,Metal1,813.9600,956.4800,0.002665
FILLER_235_1392,VSS,Metal1,810.3200,956.4800,0.002665
FILLER_235_1388,VSS,Metal1,808.2600,956.1310,0.002665
FILLER_235_1380,VSS,Metal1,804.7730,956.0180,0.002665
FILLER_235_1364,VSS,Metal1,797.9520,955.9320,0.002664
FILLER_235_1332,VSS,Metal1,784.4440,955.8820,0.002664
FILLER_235_1329,VSS,Metal1,774.7600,956.4800,0.002664
FILLER_235_1321,VSS,Metal1,771.7330,956.0180,0.002664
FILLER_235_1297,VSS,Metal1,757.3000,956.1310,0.002664
FILLER_235_1289,VSS,Metal1,753.8130,956.0180,0.002665
FILLER_235_1278,VSS,Metal1,746.2000,956.4800,0.002665
FILLER_235_1262,VSS,Metal1,740.8320,955.9320,0.002665
FILLER_235_1258,VSS,Metal1,735.2800,956.4800,0.002665
FILLER_235_1209,VSS,Metal1,707.5600,956.4800,0.002664
FILLER_235_1192,VSS,Metal1,698.3200,956.4800,0.002664
FILLER_235_1189,VSS,Metal1,696.3600,956.4800,0.002664
FILLER_235_1181,VSS,Metal1,693.3330,956.0180,0.002664
FILLER_235_1174,VSS,Metal1,688.2400,956.4800,0.002664
FILLER_235_1170,VSS,Metal1,686.1800,956.1310,0.002664
FILLER_235_1124,VSS,Metal1,659.9600,956.4800,0.002665
FILLER_235_1122,VSS,Metal1,659.1200,956.4800,0.002665
FILLER_235_1119,VSS,Metal1,657.1600,956.4800,0.002665
FILLER_235_1117,VSS,Metal1,656.3200,956.4800,0.002665
FILLER_235_1113,VSS,Metal1,654.2600,956.1310,0.002665
FILLER_235_1078,VSS,Metal1,634.2000,956.4800,0.002661
FILLER_235_1076,VSS,Metal1,633.3600,956.4800,0.002661
FILLER_235_1072,VSS,Metal1,631.3000,956.1310,0.002661
FILLER_235_1056,VSS,Metal1,621.8800,956.4800,0.002661
FILLER_235_1052,VSS,Metal1,620.1000,956.1310,0.002661
FILLER_235_1048,VSS,Metal1,617.6800,956.4800,0.002659
FILLER_235_1040,VSS,Metal1,614.3730,956.0180,0.002659
FILLER_235_1024,VSS,Metal1,607.5520,955.9320,0.002658
FILLER_235_1008,VSS,Metal1,595.0000,956.4800,0.002658
FILLER_235_1006,VSS,Metal1,594.1600,956.4800,0.002658
FILLER_235_1002,VSS,Metal1,592.1000,956.1310,0.002656
FILLER_235_990,VSS,Metal1,585.3800,956.1310,0.002656
FILLER_235_982,VSS,Metal1,581.8930,956.0180,0.002655
FILLER_235_978,VSS,Metal1,578.4800,956.4800,0.002655
FILLER_235_970,VSS,Metal1,575.1730,956.0180,0.002655
FILLER_235_954,VSS,Metal1,568.3520,955.9320,0.002655
FILLER_235_912,VSS,Metal1,542.6930,956.0180,0.002652
FILLER_235_908,VSS,Metal1,539.2800,956.4800,0.002651
FILLER_235_904,VSS,Metal1,537.2200,956.1310,0.002651
FILLER_235_869,VSS,Metal1,517.1600,956.4800,0.002650
FILLER_235_865,VSS,Metal1,515.3800,956.1310,0.002650
FILLER_235_857,VSS,Metal1,511.8930,956.0180,0.002649
FILLER_235_852,VSS,Metal1,507.6400,956.4800,0.002649
FILLER_235_850,VSS,Metal1,506.8000,956.4800,0.002649
FILLER_235_842,VSS,Metal1,503.4930,956.0180,0.002649
FILLER_235_839,VSS,Metal1,500.3600,956.4800,0.002649
FILLER_235_814,VSS,Metal1,486.3600,956.4800,0.002641
FILLER_235_810,VSS,Metal1,484.5800,956.1310,0.002641
FILLER_235_781,VSS,Metal1,468.3400,956.1310,0.002637
FILLER_235_769,VSS,Metal1,461.1600,956.4800,0.002636
FILLER_235_761,VSS,Metal1,458.1330,956.0180,0.002636
FILLER_235_755,VSS,Metal1,453.6000,956.4800,0.002636
FILLER_235_751,VSS,Metal1,451.5400,956.1310,0.002636
FILLER_235_745,VSS,Metal1,447.7200,956.4800,0.002636
FILLER_235_741,VSS,Metal1,445.9400,956.1310,0.002636
FILLER_235_725,VSS,Metal1,440.1120,955.9320,0.002636
FILLER_235_715,VSS,Metal1,431.3800,956.1310,0.002635
FILLER_235_699,VSS,Metal1,421.9600,956.4800,0.002629
FILLER_235_695,VSS,Metal1,420.1800,956.1310,0.002629
FILLER_235_681,VSS,Metal1,412.1600,956.4800,0.002629
FILLER_235_673,VSS,Metal1,408.8530,956.0180,0.002629
FILLER_235_657,VSS,Metal1,402.0320,955.9320,0.002629
FILLER_235_642,VSS,Metal1,390.0400,956.4800,0.002628
FILLER_235_640,VSS,Metal1,389.2000,956.4800,0.002627
FILLER_235_632,VSS,Metal1,385.8930,956.0180,0.002627
FILLER_235_629,VSS,Metal1,382.7600,956.4800,0.002627
FILLER_235_627,VSS,Metal1,381.9200,956.4800,0.002627
FILLER_235_623,VSS,Metal1,379.8600,956.1310,0.002627
FILLER_235_607,VSS,Metal1,374.0320,955.9320,0.002627
FILLER_235_562,VSS,Metal1,353.2440,955.8820,0.002626
FILLER_235_559,VSS,Metal1,343.5600,956.4800,0.002625
FILLER_235_557,VSS,Metal1,342.7200,956.4800,0.002625
FILLER_235_553,VSS,Metal1,340.6600,956.1310,0.002625
FILLER_235_546,VSS,Metal1,336.2800,956.4800,0.002625
FILLER_235_544,VSS,Metal1,335.4400,956.4800,0.002625
FILLER_235_540,VSS,Metal1,333.3800,956.1310,0.002625
FILLER_235_532,VSS,Metal1,329.8930,956.0180,0.002625
FILLER_235_519,VSS,Metal1,321.1600,956.4800,0.002624
FILLER_235_517,VSS,Metal1,320.3200,956.4800,0.002624
FILLER_235_513,VSS,Metal1,318.2600,956.1310,0.002624
FILLER_235_504,VSS,Metal1,312.7600,956.4800,0.002624
FILLER_235_492,VSS,Metal1,306.5000,956.1310,0.002622
FILLER_235_489,VSS,Metal1,304.3600,956.4800,0.002619
FILLER_235_481,VSS,Metal1,301.3330,956.0180,0.002619
FILLER_235_473,VSS,Metal1,295.4000,956.4800,0.002618
FILLER_235_471,VSS,Metal1,294.5600,956.4800,0.002616
FILLER_235_467,VSS,Metal1,292.5000,956.1310,0.002616
FILLER_235_451,VSS,Metal1,286.6720,955.9320,0.002616
FILLER_235_437,VSS,Metal1,275.2400,956.4800,0.002613
FILLER_235_435,VSS,Metal1,274.4000,956.4800,0.002613
FILLER_235_422,VSS,Metal1,266.8400,956.4800,0.002612
FILLER_235_418,VSS,Metal1,264.8800,956.4800,0.002611
FILLER_235_414,VSS,Metal1,262.8200,956.1310,0.002611
FILLER_235_400,VSS,Metal1,254.8000,956.4800,0.002611
FILLER_235_384,VSS,Metal1,249.1520,955.9320,0.002611
FILLER_235_378,VSS,Metal1,242.2000,956.4800,0.002611
FILLER_235_376,VSS,Metal1,241.3600,956.4800,0.002611
FILLER_235_368,VSS,Metal1,238.0530,956.0180,0.002611
FILLER_235_352,VSS,Metal1,228.1000,956.1310,0.002609
FILLER_235_326,VSS,Metal1,213.0800,956.4800,0.002608
FILLER_235_324,VSS,Metal1,212.2400,956.4800,0.002608
FILLER_235_320,VSS,Metal1,210.1800,956.1310,0.002607
FILLER_235_299,VSS,Metal1,198.2400,956.4800,0.002604
FILLER_235_295,VSS,Metal1,196.1800,956.1310,0.002604
FILLER_235_270,VSS,Metal1,182.0000,956.4800,0.002603
FILLER_235_262,VSS,Metal1,178.6930,956.0180,0.002603
FILLER_235_248,VSS,Metal1,169.4000,956.4800,0.002602
FILLER_235_240,VSS,Metal1,166.3730,956.0180,0.002602
FILLER_235_224,VSS,Metal1,159.5520,955.9320,0.002602
FILLER_235_209,VSS,Metal1,147.5600,956.4800,0.002601
FILLER_235_207,VSS,Metal1,146.7200,956.4800,0.002600
FILLER_235_203,VSS,Metal1,144.6600,956.1310,0.002600
FILLER_235_197,VSS,Metal1,141.1200,956.4800,0.002600
FILLER_235_193,VSS,Metal1,139.0600,956.1310,0.002600
FILLER_235_188,VSS,Metal1,135.8000,956.4800,0.002599
FILLER_235_172,VSS,Metal1,130.4320,955.9320,0.002599
FILLER_235_158,VSS,Metal1,119.4600,956.1310,0.002598
FILLER_235_142,VSS,Metal1,113.6320,955.9320,0.002598
FILLER_235_112,VSS,Metal1,93.7000,956.1310,0.002596
FILLER_235_104,VSS,Metal1,90.2130,956.0180,0.002596
FILLER_235_72,VSS,Metal1,78.8440,955.8820,0.002596
FILLER_235_66,VSS,Metal1,67.9400,956.1310,0.002596
FILLER_235_2,VSS,Metal1,48.5645,955.8420,0.002596
FILLER_234_1871,VSS,Metal1,1078.2800,948.6400,0.002653
FILLER_234_1869,VSS,Metal1,1077.4400,948.6400,0.002653
FILLER_234_1865,VSS,Metal1,1075.3800,948.9885,0.002653
FILLER_234_1857,VSS,Metal1,1071.8930,949.1015,0.002653
FILLER_234_1851,VSS,Metal1,1067.5400,948.9885,0.002654
FILLER_234_1787,VSS,Metal1,1048.1645,949.2775,0.002654
FILLER_234_1783,VSS,Metal1,1029.2800,948.6400,0.002654
FILLER_234_1767,VSS,Metal1,1023.6320,949.1880,0.002654
FILLER_234_1735,VSS,Metal1,1010.1240,949.2375,0.002654
FILLER_234_1697,VSS,Metal1,981.3000,948.9885,0.002655
FILLER_234_1688,VSS,Metal1,975.8000,948.6400,0.002655
FILLER_234_1680,VSS,Metal1,972.7730,949.1015,0.002655
FILLER_234_1668,VSS,Metal1,966.0530,949.1015,0.002656
FILLER_234_1652,VSS,Metal1,959.2320,949.1880,0.002656
FILLER_234_1644,VSS,Metal1,951.1600,948.6400,0.002656
FILLER_234_1636,VSS,Metal1,948.1330,949.1015,0.002657
FILLER_234_1620,VSS,Metal1,937.7200,948.6400,0.002658
FILLER_234_1616,VSS,Metal1,935.9400,948.9885,0.002658
FILLER_234_1608,VSS,Metal1,932.4530,949.1015,0.002658
FILLER_234_1591,VSS,Metal1,921.4800,948.6400,0.002658
FILLER_234_1589,VSS,Metal1,920.6400,948.6400,0.002658
FILLER_234_1585,VSS,Metal1,918.5800,948.9885,0.002658
FILLER_234_1577,VSS,Metal1,915.0930,949.1015,0.002658
FILLER_234_1574,VSS,Metal1,911.9600,948.6400,0.002658
FILLER_234_1572,VSS,Metal1,911.1200,948.6400,0.002658
FILLER_234_1564,VSS,Metal1,907.8130,949.1015,0.002659
FILLER_234_1547,VSS,Metal1,897.1200,948.6400,0.002660
FILLER_234_1543,VSS,Metal1,895.0600,948.9885,0.002660
FILLER_234_1507,VSS,Metal1,874.7200,948.6400,0.002660
FILLER_234_1503,VSS,Metal1,872.4800,948.6400,0.002660
FILLER_234_1499,VSS,Metal1,870.4200,948.9885,0.002660
FILLER_234_1491,VSS,Metal1,866.9330,949.1015,0.002660
FILLER_234_1478,VSS,Metal1,858.2000,948.6400,0.002660
FILLER_234_1476,VSS,Metal1,857.3600,948.6400,0.002660
FILLER_234_1421,VSS,Metal1,827.7330,949.1015,0.002661
FILLER_234_1375,VSS,Metal1,800.8000,948.6400,0.002661
FILLER_234_1367,VSS,Metal1,797.4930,949.1015,0.002661
FILLER_234_1357,VSS,Metal1,791.8930,949.1015,0.002661
FILLER_234_1341,VSS,Metal1,785.0720,949.1880,0.002661
FILLER_234_1335,VSS,Metal1,778.1200,948.6400,0.002661
FILLER_234_1333,VSS,Metal1,777.2800,948.6400,0.002661
FILLER_234_1325,VSS,Metal1,773.9730,949.1015,0.002661
FILLER_234_1319,VSS,Metal1,769.4400,948.6400,0.002661
FILLER_234_1315,VSS,Metal1,767.3800,948.9885,0.002661
FILLER_234_1307,VSS,Metal1,763.8930,949.1015,0.002661
FILLER_234_1297,VSS,Metal1,757.3000,948.9885,0.002661
FILLER_234_1291,VSS,Metal1,753.9400,948.9885,0.002660
FILLER_234_1270,VSS,Metal1,745.3120,949.1880,0.002660
FILLER_234_1251,VSS,Metal1,731.5400,948.9885,0.002660
FILLER_234_1243,VSS,Metal1,728.0530,949.1015,0.002660
FILLER_234_1235,VSS,Metal1,722.5800,948.9885,0.002660
FILLER_234_1227,VSS,Metal1,719.0930,949.1015,0.002659
FILLER_234_1209,VSS,Metal1,707.5600,948.6400,0.002658
FILLER_234_1207,VSS,Metal1,706.7200,948.6400,0.002658
FILLER_234_1203,VSS,Metal1,704.6600,948.9885,0.002658
FILLER_234_1165,VSS,Metal1,683.3800,948.9885,0.002657
FILLER_234_1157,VSS,Metal1,679.8930,949.1015,0.002657
FILLER_234_1153,VSS,Metal1,676.4800,948.6400,0.002657
FILLER_234_1137,VSS,Metal1,670.8320,949.1880,0.002657
FILLER_234_1102,VSS,Metal1,647.6400,948.6400,0.002656
FILLER_234_1081,VSS,Metal1,636.3400,948.9885,0.002656
FILLER_234_1073,VSS,Metal1,632.8530,949.1015,0.002656
FILLER_234_1058,VSS,Metal1,623.0000,948.6400,0.002656
FILLER_234_1054,VSS,Metal1,621.2200,948.9885,0.002656
FILLER_234_1046,VSS,Metal1,617.7330,949.1015,0.002653
FILLER_234_1029,VSS,Metal1,607.0400,948.6400,0.002653
FILLER_234_1025,VSS,Metal1,604.9800,948.9885,0.002653
FILLER_234_1017,VSS,Metal1,601.4930,949.1015,0.002653
FILLER_234_1014,VSS,Metal1,598.3600,948.6400,0.002653
FILLER_234_1012,VSS,Metal1,597.5200,948.6400,0.002653
FILLER_234_996,VSS,Metal1,588.2800,948.6400,0.002653
FILLER_234_994,VSS,Metal1,587.4400,948.6400,0.002653
FILLER_234_986,VSS,Metal1,584.1330,949.1015,0.002652
FILLER_234_969,VSS,Metal1,573.4400,948.6400,0.002652
FILLER_234_965,VSS,Metal1,571.3800,948.9885,0.002652
FILLER_234_959,VSS,Metal1,567.5600,948.6400,0.002652
FILLER_234_955,VSS,Metal1,565.7800,948.9885,0.002652
FILLER_234_947,VSS,Metal1,562.2930,949.1015,0.002652
FILLER_234_941,VSS,Metal1,557.9400,948.9885,0.002652
