Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_83_206,VDD,Metal1,147.1000,357.1525,3.295379
FILLER_83_198,VDD,Metal1,143.8665,357.2965,3.295379
FILLER_83_189,VDD,Metal1,136.3600,356.7200,3.295379
FILLER_83_187,VDD,Metal1,135.5200,356.7200,3.295380
FILLER_83_181,VDD,Metal1,131.8800,356.7200,3.295390
FILLER_83_179,VDD,Metal1,131.0400,356.7200,3.295390
FILLER_83_175,VDD,Metal1,129.7400,357.1525,3.295390
FILLER_83_167,VDD,Metal1,124.3200,356.7200,3.295390
FILLER_83_150,VDD,Metal1,114.8000,356.7200,3.295390
FILLER_83_142,VDD,Metal1,112.5065,357.2965,3.295390
FILLER_83_138,VDD,Metal1,108.0800,356.7200,3.295391
FILLER_83_134,VDD,Metal1,106.7800,357.1525,3.295391
FILLER_83_126,VDD,Metal1,103.5465,357.2965,3.295391
FILLER_83_106,VDD,Metal1,89.8800,356.7200,3.295392
FILLER_83_38,VDD,Metal1,61.1555,357.4885,3.295392
FILLER_82_1871,VDD,Metal1,1078.2800,356.7200,3.295238
FILLER_82_1869,VDD,Metal1,1077.4400,356.7200,3.295238
FILLER_82_1865,VDD,Metal1,1076.1400,356.2875,3.295238
FILLER_82_1857,VDD,Metal1,1072.9065,356.1430,3.295238
FILLER_82_1854,VDD,Metal1,1068.7600,356.7200,3.295238
FILLER_82_1852,VDD,Metal1,1067.9200,356.7200,3.295238
FILLER_82_1848,VDD,Metal1,1066.6200,356.2875,3.295238
FILLER_82_1840,VDD,Metal1,1063.3865,356.1430,3.295238
FILLER_82_1823,VDD,Metal1,1051.6800,356.7200,3.295239
FILLER_82_1819,VDD,Metal1,1050.3800,356.2875,3.295239
FILLER_82_1811,VDD,Metal1,1047.1465,356.1430,3.295240
FILLER_82_1787,VDD,Metal1,1036.0480,356.0280,3.295240
FILLER_82_1784,VDD,Metal1,1029.5600,356.7200,3.295240
FILLER_82_1780,VDD,Metal1,1028.5400,356.2875,3.295240
FILLER_82_1764,VDD,Metal1,1018.3600,356.7200,3.295240
FILLER_82_1748,VDD,Metal1,1014.2080,356.0280,3.295240
FILLER_82_1741,VDD,Metal1,1005.7600,356.7200,3.295240
FILLER_82_1733,VDD,Metal1,1003.4665,356.1430,3.295240
FILLER_82_1717,VDD,Metal1,996.8480,356.0280,3.295240
FILLER_82_1705,VDD,Metal1,985.6000,356.7200,3.295240
FILLER_82_1701,VDD,Metal1,984.3000,356.2875,3.295240
FILLER_82_1691,VDD,Metal1,977.7600,356.7200,3.295241
FILLER_82_1680,VDD,Metal1,971.3200,356.7200,3.295241
FILLER_82_1676,VDD,Metal1,970.3000,356.2875,3.295241
FILLER_82_1660,VDD,Metal1,964.9280,356.0280,3.295241
FILLER_82_1647,VDD,Metal1,952.8400,356.7200,3.295242
FILLER_82_1644,VDD,Metal1,951.1600,356.7200,3.295242
FILLER_82_1626,VDD,Metal1,941.3600,356.7200,3.295242
FILLER_82_1622,VDD,Metal1,940.0600,356.2875,3.295242
FILLER_82_1587,VDD,Metal1,919.2400,356.7200,3.295242
FILLER_82_1583,VDD,Metal1,918.2200,356.2875,3.295242
FILLER_82_1571,VDD,Metal1,911.5000,356.2875,3.295244
FILLER_82_1556,VDD,Metal1,901.8800,356.7200,3.295244
FILLER_82_1548,VDD,Metal1,897.6800,356.7200,3.295244
FILLER_82_1544,VDD,Metal1,896.3800,356.2875,3.295244
FILLER_82_1535,VDD,Metal1,890.1200,356.7200,3.295245
FILLER_82_1528,VDD,Metal1,886.4800,356.7200,3.295246
FILLER_82_1522,VDD,Metal1,883.1200,356.7200,3.295246
FILLER_82_1507,VDD,Metal1,874.7200,356.7200,3.295246
FILLER_82_1503,VDD,Metal1,872.4800,356.7200,3.295247
FILLER_82_1479,VDD,Metal1,859.9800,356.2875,3.295247
FILLER_82_1450,VDD,Metal1,844.9865,356.1430,3.295248
FILLER_82_1431,VDD,Metal1,833.1000,356.2875,3.295249
FILLER_82_1423,VDD,Metal1,829.8665,356.1430,3.295249
FILLER_82_1401,VDD,Metal1,819.8880,356.0280,3.295249
FILLER_82_1392,VDD,Metal1,810.3200,356.7200,3.295250
FILLER_82_1384,VDD,Metal1,808.0265,356.1430,3.295250
FILLER_82_1356,VDD,Metal1,789.8800,356.7200,3.295258
FILLER_82_1354,VDD,Metal1,789.0400,356.7200,3.295258
FILLER_82_1311,VDD,Metal1,767.1465,356.1430,3.295258
FILLER_82_1299,VDD,Metal1,757.9600,356.7200,3.295259
FILLER_82_1297,VDD,Metal1,757.1200,356.7200,3.295259
FILLER_82_1281,VDD,Metal1,750.3465,356.1430,3.295260
FILLER_82_1267,VDD,Metal1,740.0400,356.7200,3.295261
FILLER_82_1221,VDD,Metal1,715.5000,356.2875,3.295262
FILLER_82_1205,VDD,Metal1,710.1280,356.0280,3.295262
FILLER_82_1181,VDD,Metal1,696.6880,356.0280,3.295262
FILLER_82_1167,VDD,Metal1,684.0400,356.7200,3.295265
FILLER_82_1147,VDD,Metal1,675.3065,356.1430,3.295266
FILLER_82_1131,VDD,Metal1,668.6880,356.0280,3.295267
FILLER_82_1120,VDD,Metal1,657.7200,356.7200,3.295270
FILLER_82_1118,VDD,Metal1,656.8800,356.7200,3.295270
FILLER_82_1108,VDD,Metal1,651.2800,356.7200,3.295272
FILLER_82_1095,VDD,Metal1,643.7200,356.7200,3.295275
FILLER_82_1087,VDD,Metal1,641.7065,356.1430,3.295275
FILLER_82_1077,VDD,Metal1,636.1065,356.1430,3.295276
FILLER_82_1061,VDD,Metal1,629.4880,356.0280,3.295277
FILLER_82_1053,VDD,Metal1,620.2000,356.7200,3.295278
FILLER_82_1049,VDD,Metal1,619.1800,356.2875,3.295278
FILLER_82_1017,VDD,Metal1,609.3955,355.9510,3.295279
FILLER_82_1011,VDD,Metal1,597.9000,356.2875,3.295281
FILLER_82_995,VDD,Metal1,592.5280,356.0280,3.295281
FILLER_82_949,VDD,Metal1,561.9600,356.7200,3.295283
FILLER_82_947,VDD,Metal1,561.1200,356.7200,3.295283
FILLER_82_943,VDD,Metal1,558.8800,356.7200,3.295283
FILLER_82_935,VDD,Metal1,556.5865,356.1430,3.295283
FILLER_82_926,VDD,Metal1,549.0800,356.7200,3.295283
FILLER_82_920,VDD,Metal1,545.7200,356.7200,3.295284
FILLER_82_918,VDD,Metal1,544.8800,356.7200,3.295284
FILLER_82_911,VDD,Metal1,540.6800,356.7200,3.295286
FILLER_82_909,VDD,Metal1,539.8400,356.7200,3.295287
FILLER_82_881,VDD,Metal1,523.8800,356.7200,3.295289
FILLER_82_877,VDD,Metal1,522.8600,356.2875,3.295289
FILLER_82_863,VDD,Metal1,513.8000,356.7200,3.295293
FILLER_82_859,VDD,Metal1,512.7800,356.2875,3.295293
FILLER_82_848,VDD,Metal1,505.6800,356.7200,3.295296
FILLER_82_832,VDD,Metal1,501.2480,356.0280,3.295296
FILLER_82_807,VDD,Metal1,482.4400,356.7200,3.295299
FILLER_82_798,VDD,Metal1,477.4000,356.7200,3.295300
FILLER_82_794,VDD,Metal1,476.3800,356.2875,3.295300
FILLER_82_752,VDD,Metal1,451.6400,356.7200,3.295301
FILLER_82_750,VDD,Metal1,450.8000,356.7200,3.295301
FILLER_82_742,VDD,Metal1,448.5065,356.1430,3.295301
FILLER_82_733,VDD,Metal1,441.2800,356.7200,3.295302
FILLER_82_729,VDD,Metal1,439.9800,356.2875,3.295310
FILLER_82_699,VDD,Metal1,421.9600,356.7200,3.295312
FILLER_82_692,VDD,Metal1,418.0400,356.7200,3.295312
FILLER_82_690,VDD,Metal1,417.2000,356.7200,3.295312
FILLER_82_686,VDD,Metal1,415.9000,356.2875,3.295312
FILLER_82_664,VDD,Metal1,402.3600,356.7200,3.295312
FILLER_82_662,VDD,Metal1,401.5200,356.7200,3.295313
FILLER_82_645,VDD,Metal1,391.7200,356.7200,3.295314
FILLER_82_637,VDD,Metal1,389.7065,356.1430,3.295314
FILLER_82_630,VDD,Metal1,383.6000,356.7200,3.295314
FILLER_82_614,VDD,Metal1,379.1680,356.0280,3.295334
FILLER_82_601,VDD,Metal1,367.3600,356.7200,3.295335
FILLER_82_597,VDD,Metal1,366.0600,356.2875,3.295348
FILLER_82_593,VDD,Metal1,362.8800,356.7200,3.295348
FILLER_82_589,VDD,Metal1,361.5800,356.2875,3.295348
FILLER_82_577,VDD,Metal1,353.9200,356.7200,3.295349
FILLER_82_561,VDD,Metal1,347.1465,356.1430,3.295349
FILLER_82_553,VDD,Metal1,340.4800,356.7200,3.295350
FILLER_82_535,VDD,Metal1,330.4000,356.7200,3.295353
FILLER_82_527,VDD,Metal1,328.1065,356.1430,3.295354
FILLER_82_505,VDD,Metal1,313.6000,356.7200,3.295355
FILLER_82_490,VDD,Metal1,304.9200,356.7200,3.295355
FILLER_82_488,VDD,Metal1,304.0800,356.7200,3.295355
FILLER_82_480,VDD,Metal1,301.7865,356.1430,3.295355
FILLER_82_461,VDD,Metal1,288.9600,356.7200,3.295357
FILLER_82_457,VDD,Metal1,287.6600,356.2875,3.295357
FILLER_82_451,VDD,Metal1,284.3000,356.2875,3.295359
FILLER_82_444,VDD,Metal1,279.1600,356.7200,3.295359
FILLER_82_440,VDD,Metal1,278.1400,356.2875,3.295359
FILLER_82_426,VDD,Metal1,271.5465,356.1430,3.295359
FILLER_82_410,VDD,Metal1,264.9280,356.0280,3.295359
FILLER_82_403,VDD,Metal1,256.2000,356.7200,3.295360
FILLER_82_401,VDD,Metal1,255.3600,356.7200,3.295360
FILLER_82_391,VDD,Metal1,249.7600,356.7200,3.295365
FILLER_82_387,VDD,Metal1,248.4600,356.2875,3.295365
FILLER_82_378,VDD,Metal1,242.2000,356.7200,3.295366
FILLER_82_370,VDD,Metal1,240.1865,356.1430,3.295369
FILLER_82_338,VDD,Metal1,229.1555,355.9510,3.295369
FILLER_82_329,VDD,Metal1,214.7600,356.7200,3.295370
FILLER_82_325,VDD,Metal1,213.7400,356.2875,3.295370
FILLER_82_317,VDD,Metal1,210.5065,356.1430,3.295370
FILLER_82_298,VDD,Metal1,197.4000,356.7200,3.295377
FILLER_82_287,VDD,Metal1,191.2400,356.7200,3.295377
FILLER_82_285,VDD,Metal1,190.4000,356.7200,3.295377
FILLER_82_269,VDD,Metal1,185.9680,356.0280,3.295377
FILLER_82_236,VDD,Metal1,163.9000,356.2875,3.295378
FILLER_82_226,VDD,Metal1,157.3600,356.7200,3.295378
FILLER_82_218,VDD,Metal1,152.8800,356.7200,3.295379
FILLER_82_206,VDD,Metal1,145.8800,356.7200,3.295379
FILLER_82_202,VDD,Metal1,144.8600,356.2875,3.295379
FILLER_82_194,VDD,Metal1,141.6265,356.1430,3.295379
FILLER_82_187,VDD,Metal1,135.5200,356.7200,3.295380
FILLER_82_183,VDD,Metal1,134.2200,356.2875,3.295390
FILLER_82_174,VDD,Metal1,127.9600,356.7200,3.295390
FILLER_82_132,VDD,Metal1,106.9065,356.1430,3.295391
FILLER_82_111,VDD,Metal1,92.9600,356.7200,3.295392
FILLER_82_107,VDD,Metal1,91.6600,356.2875,3.295392
FILLER_82_90,VDD,Metal1,80.9200,356.7200,3.295393
FILLER_82_88,VDD,Metal1,80.0800,356.7200,3.295393
FILLER_82_84,VDD,Metal1,78.7800,356.2875,3.295393
FILLER_82_76,VDD,Metal1,75.5465,356.1430,3.295393
FILLER_82_64,VDD,Metal1,66.3600,356.7200,3.295392
FILLER_82_48,VDD,Metal1,62.2080,356.0280,3.295392
FILLER_82_34,VDD,Metal1,49.5600,356.7200,3.295392
FILLER_82_2,VDD,Metal1,40.9955,355.9510,3.295392
FILLER_81_1871,VDD,Metal1,1078.2800,348.8800,3.295248
FILLER_81_1863,VDD,Metal1,1076.2665,349.4565,3.295248
FILLER_81_1830,VDD,Metal1,1055.3200,348.8800,3.295248
FILLER_81_1822,VDD,Metal1,1053.3065,349.4565,3.295248
FILLER_81_1818,VDD,Metal1,1048.8800,348.8800,3.295248
FILLER_81_1810,VDD,Metal1,1046.5865,349.4565,3.295248
FILLER_81_1793,VDD,Metal1,1034.6000,348.8800,3.295248
FILLER_81_1783,VDD,Metal1,1029.2800,348.8800,3.295248
FILLER_81_1775,VDD,Metal1,1026.9865,349.4565,3.295248
FILLER_81_1766,VDD,Metal1,1019.4800,348.8800,3.295248
FILLER_81_1756,VDD,Metal1,1014.1600,348.8800,3.295248
FILLER_81_1752,VDD,Metal1,1012.8600,349.3125,3.295248
FILLER_81_1746,VDD,Metal1,1009.5000,349.3125,3.295248
FILLER_81_1726,VDD,Metal1,998.3000,349.3125,3.295249
FILLER_81_1718,VDD,Metal1,995.0665,349.4565,3.295249
FILLER_81_1708,VDD,Metal1,987.0000,348.8800,3.295249
FILLER_81_1704,VDD,Metal1,985.9800,349.3125,3.295249
FILLER_81_1696,VDD,Metal1,982.7465,349.4565,3.295249
FILLER_81_1682,VDD,Metal1,973.6600,349.3125,3.295249
FILLER_81_1664,VDD,Metal1,967.1680,349.5720,3.295249
FILLER_81_1612,VDD,Metal1,938.0480,349.5720,3.295249
FILLER_81_1583,VDD,Metal1,917.0000,348.8800,3.295248
FILLER_81_1579,VDD,Metal1,915.9800,349.3125,3.295251
FILLER_81_1571,VDD,Metal1,912.7465,349.4565,3.295251
FILLER_81_1564,VDD,Metal1,906.3600,348.8800,3.295251
FILLER_81_1562,VDD,Metal1,905.5200,348.8800,3.295251
FILLER_81_1558,VDD,Metal1,904.2200,349.3125,3.295251
FILLER_81_1542,VDD,Metal1,898.8480,349.5720,3.295251
FILLER_81_1538,VDD,Metal1,892.0800,348.8800,3.295252
FILLER_81_1530,VDD,Metal1,889.7865,349.4565,3.295252
FILLER_81_1520,VDD,Metal1,882.0000,348.8800,3.295254
FILLER_81_1508,VDD,Metal1,875.0000,348.8800,3.295257
FILLER_81_1506,VDD,Metal1,874.1600,348.8800,3.295257
FILLER_81_1502,VDD,Metal1,872.8600,349.3125,3.295257
FILLER_81_1494,VDD,Metal1,869.6265,349.4565,3.295257
FILLER_81_1488,VDD,Metal1,863.8000,348.8800,3.295257
FILLER_81_1472,VDD,Metal1,859.6480,349.5720,3.295257
FILLER_81_1469,VDD,Metal1,853.1600,348.8800,3.295259
FILLER_81_1467,VDD,Metal1,852.3200,348.8800,3.295259
FILLER_81_1459,VDD,Metal1,850.0265,349.4565,3.295259
FILLER_81_1450,VDD,Metal1,842.5200,348.8800,3.295261
FILLER_81_1442,VDD,Metal1,840.5065,349.4565,3.295261
FILLER_81_1412,VDD,Metal1,821.2400,348.8800,3.295265
FILLER_81_1408,VDD,Metal1,820.2200,349.3125,3.295265
FILLER_81_1385,VDD,Metal1,806.4000,348.8800,3.295267
FILLER_81_1381,VDD,Metal1,805.1000,349.3125,3.295267
FILLER_81_1354,VDD,Metal1,788.7600,348.8800,3.295267
FILLER_81_1352,VDD,Metal1,787.9200,348.8800,3.295267
FILLER_81_1338,VDD,Metal1,779.8000,348.8800,3.295267
FILLER_81_1336,VDD,Metal1,778.9600,348.8800,3.295267
FILLER_81_1332,VDD,Metal1,777.6600,349.3125,3.295267
FILLER_81_1328,VDD,Metal1,774.4800,348.8800,3.295268
FILLER_81_1324,VDD,Metal1,773.1800,349.3125,3.295269
FILLER_81_1308,VDD,Metal1,763.2800,348.8800,3.295269
FILLER_81_1304,VDD,Metal1,761.9800,349.3125,3.295269
FILLER_81_1298,VDD,Metal1,757.4000,348.8800,3.295270
FILLER_81_1294,VDD,Metal1,756.3800,349.3125,3.295270
FILLER_81_1262,VDD,Metal1,746.5955,349.6485,3.295271
FILLER_81_1259,VDD,Metal1,735.5600,348.8800,3.295273
FILLER_81_1257,VDD,Metal1,734.7200,348.8800,3.295273
FILLER_81_1253,VDD,Metal1,733.4200,349.3125,3.295273
FILLER_81_1245,VDD,Metal1,730.1865,349.4565,3.295273
FILLER_81_1236,VDD,Metal1,722.6800,348.8800,3.295273
FILLER_81_1234,VDD,Metal1,721.8400,348.8800,3.295273
FILLER_81_1230,VDD,Metal1,720.5400,349.3125,3.295274
FILLER_81_1214,VDD,Metal1,715.1680,349.5720,3.295274
FILLER_81_1204,VDD,Metal1,705.0400,348.8800,3.295276
FILLER_81_1200,VDD,Metal1,703.7400,349.3125,3.295276
FILLER_81_1192,VDD,Metal1,700.5065,349.4565,3.295276
FILLER_81_1189,VDD,Metal1,696.3600,348.8800,3.295276
FILLER_81_1181,VDD,Metal1,694.3465,349.4565,3.295276
FILLER_81_1171,VDD,Metal1,687.5000,349.3125,3.295277
FILLER_81_1163,VDD,Metal1,684.2665,349.4565,3.295277
FILLER_81_1128,VDD,Metal1,662.2000,348.8800,3.295281
FILLER_81_1116,VDD,Metal1,656.7000,349.3125,3.295282
FILLER_81_1105,VDD,Metal1,649.3200,348.8800,3.295282
FILLER_81_1101,VDD,Metal1,648.3000,349.3125,3.295282
FILLER_81_1093,VDD,Metal1,645.0665,349.4565,3.295282
FILLER_81_1077,VDD,Metal1,638.4480,349.5720,3.295283
FILLER_81_1060,VDD,Metal1,624.1200,348.8800,3.295284
FILLER_81_1052,VDD,Metal1,622.1065,349.4565,3.295284
FILLER_81_1048,VDD,Metal1,617.6800,348.8800,3.295284
FILLER_81_1044,VDD,Metal1,616.3800,349.3125,3.295284
FILLER_81_998,VDD,Metal1,591.8665,349.4565,3.295284
FILLER_81_982,VDD,Metal1,585.2480,349.5720,3.295288
FILLER_81_978,VDD,Metal1,578.4800,348.8800,3.295289
FILLER_81_970,VDD,Metal1,576.1865,349.4565,3.295289
FILLER_81_943,VDD,Metal1,558.6000,348.8800,3.295291
FILLER_81_935,VDD,Metal1,556.5865,349.4565,3.295291
FILLER_81_926,VDD,Metal1,549.0800,348.8800,3.295293
FILLER_81_924,VDD,Metal1,548.2400,348.8800,3.295293
FILLER_81_920,VDD,Metal1,546.9400,349.3125,3.295294
FILLER_81_912,VDD,Metal1,543.7065,349.4565,3.295294
FILLER_81_906,VDD,Metal1,539.1000,349.3125,3.295299
FILLER_81_885,VDD,Metal1,526.4000,348.8800,3.295299
FILLER_81_877,VDD,Metal1,524.1065,349.4565,3.295299
FILLER_81_872,VDD,Metal1,518.8400,348.8800,3.295306
FILLER_81_870,VDD,Metal1,518.0000,348.8800,3.295306
FILLER_81_866,VDD,Metal1,516.7000,349.3125,3.295306
FILLER_81_848,VDD,Metal1,505.4000,348.8800,3.295307
FILLER_81_839,VDD,Metal1,500.3600,348.8800,3.295307
FILLER_81_837,VDD,Metal1,499.5200,348.8800,3.295307
FILLER_81_829,VDD,Metal1,497.2265,349.4565,3.295307
FILLER_81_824,VDD,Metal1,491.9600,348.8800,3.295307
FILLER_81_820,VDD,Metal1,490.9400,349.3125,3.295307
FILLER_81_815,VDD,Metal1,486.9200,348.8800,3.295308
FILLER_81_813,VDD,Metal1,486.0800,348.8800,3.295308
FILLER_81_809,VDD,Metal1,484.7800,349.3125,3.295308
FILLER_81_787,VDD,Metal1,472.4600,349.3125,3.295317
FILLER_81_776,VDD,Metal1,465.0800,348.8800,3.295317
FILLER_81_772,VDD,Metal1,464.0600,349.3125,3.295322
FILLER_81_761,VDD,Metal1,456.6800,348.8800,3.295325
FILLER_81_755,VDD,Metal1,453.3200,348.8800,3.295325
FILLER_81_753,VDD,Metal1,452.4800,348.8800,3.295325
FILLER_81_749,VDD,Metal1,451.1800,349.3125,3.295325
FILLER_81_741,VDD,Metal1,447.9465,349.4565,3.295331
FILLER_81_716,VDD,Metal1,431.4800,348.8800,3.295332
FILLER_81_714,VDD,Metal1,430.6400,348.8800,3.295332
FILLER_81_710,VDD,Metal1,429.3400,349.3125,3.295344
FILLER_81_702,VDD,Metal1,426.1065,349.4565,3.295344
FILLER_81_699,VDD,Metal1,421.9600,348.8800,3.295345
FILLER_81_697,VDD,Metal1,421.1200,348.8800,3.295345
FILLER_81_693,VDD,Metal1,419.8200,349.3125,3.295345
FILLER_81_685,VDD,Metal1,416.5865,349.4565,3.295345
FILLER_81_669,VDD,Metal1,409.9680,349.5720,3.295346
FILLER_81_651,VDD,Metal1,395.0800,348.8800,3.295346
FILLER_81_649,VDD,Metal1,394.2400,348.8800,3.295346
FILLER_81_645,VDD,Metal1,392.9400,349.3125,3.295346
FILLER_81_632,VDD,Metal1,384.7200,348.8800,3.295346
FILLER_81_629,VDD,Metal1,382.7600,348.8800,3.295348
FILLER_81_627,VDD,Metal1,381.9200,348.8800,3.295348
FILLER_81_623,VDD,Metal1,380.6200,349.3125,3.295348
FILLER_81_607,VDD,Metal1,375.2480,349.5720,3.295348
FILLER_81_595,VDD,Metal1,364.9400,349.3125,3.295352
FILLER_81_587,VDD,Metal1,361.7065,349.4565,3.295353
FILLER_81_574,VDD,Metal1,352.2400,348.8800,3.295354
FILLER_81_570,VDD,Metal1,350.9400,349.3125,3.295354
FILLER_81_562,VDD,Metal1,347.7065,349.4565,3.295355
FILLER_81_559,VDD,Metal1,343.5600,348.8800,3.295355
FILLER_81_555,VDD,Metal1,342.5400,349.3125,3.295360
FILLER_81_510,VDD,Metal1,316.1200,348.8800,3.295364
FILLER_81_494,VDD,Metal1,307.1600,348.8800,3.295366
FILLER_81_492,VDD,Metal1,306.3200,348.8800,3.295366
FILLER_81_489,VDD,Metal1,304.3600,348.8800,3.295366
FILLER_81_487,VDD,Metal1,303.5200,348.8800,3.295366
FILLER_81_477,VDD,Metal1,297.9200,348.8800,3.295367
FILLER_81_461,VDD,Metal1,293.4880,349.5720,3.295367
FILLER_81_446,VDD,Metal1,280.2800,348.8800,3.295370
FILLER_81_444,VDD,Metal1,279.4400,348.8800,3.295370
FILLER_81_440,VDD,Metal1,278.1400,349.3125,3.295370
FILLER_81_418,VDD,Metal1,264.8800,348.8800,3.295372
FILLER_81_414,VDD,Metal1,263.5800,349.3125,3.295372
FILLER_81_406,VDD,Metal1,260.3465,349.4565,3.295372
FILLER_81_390,VDD,Metal1,253.7280,349.5720,3.295372
FILLER_81_358,VDD,Metal1,240.3555,349.6485,3.295372
FILLER_81_342,VDD,Metal1,222.3200,348.8800,3.295375
FILLER_81_338,VDD,Metal1,221.0200,349.3125,3.295375
FILLER_81_330,VDD,Metal1,217.7865,349.4565,3.295375
FILLER_81_314,VDD,Metal1,211.1680,349.5720,3.295375
FILLER_81_300,VDD,Metal1,198.5200,348.8800,3.295391
FILLER_81_298,VDD,Metal1,197.6800,348.8800,3.295391
FILLER_81_282,VDD,Metal1,193.2480,349.5720,3.295391
FILLER_81_262,VDD,Metal1,177.5200,348.8800,3.295392
FILLER_81_248,VDD,Metal1,169.4000,348.8800,3.295394
FILLER_81_209,VDD,Metal1,147.5600,348.8800,3.295397
FILLER_81_207,VDD,Metal1,146.7200,348.8800,3.295397
FILLER_81_198,VDD,Metal1,141.4000,348.8800,3.295397
FILLER_81_183,VDD,Metal1,134.2200,349.3125,3.295398
FILLER_81_167,VDD,Metal1,124.3200,348.8800,3.295399
FILLER_81_150,VDD,Metal1,115.7400,349.3125,3.295404
FILLER_81_142,VDD,Metal1,112.5065,349.4565,3.295404
FILLER_81_132,VDD,Metal1,106.9065,349.4565,3.295405
FILLER_81_72,VDD,Metal1,75.6480,349.5720,3.295406
FILLER_81_68,VDD,Metal1,68.8800,348.8800,3.295406
FILLER_81_64,VDD,Metal1,67.5800,349.3125,3.295406
FILLER_81_56,VDD,Metal1,64.3465,349.4565,3.295406
FILLER_81_43,VDD,Metal1,54.8800,348.8800,3.295406
FILLER_81_35,VDD,Metal1,52.5865,349.4565,3.295406
FILLER_81_14,VDD,Metal1,38.6400,348.8800,3.295406
FILLER_81_10,VDD,Metal1,37.3400,349.3125,3.295406
FILLER_81_2,VDD,Metal1,34.1065,349.4565,3.295406
FILLER_80_1871,VDD,Metal1,1078.2800,348.8800,3.295248
FILLER_80_1869,VDD,Metal1,1077.4400,348.8800,3.295248
FILLER_80_1865,VDD,Metal1,1076.1400,348.4475,3.295248
FILLER_80_1857,VDD,Metal1,1072.9065,348.3030,3.295248
FILLER_80_1854,VDD,Metal1,1068.7600,348.8800,3.295248
FILLER_80_1852,VDD,Metal1,1067.9200,348.8800,3.295248
FILLER_80_1848,VDD,Metal1,1066.6200,348.4475,3.295248
FILLER_80_1825,VDD,Metal1,1054.9865,348.3030,3.295248
FILLER_80_1801,VDD,Metal1,1039.0800,348.8800,3.295248
FILLER_80_1799,VDD,Metal1,1038.2400,348.8800,3.295248
FILLER_80_1795,VDD,Metal1,1036.9400,348.4475,3.295248
FILLER_80_1787,VDD,Metal1,1033.7065,348.3030,3.295248
FILLER_80_1784,VDD,Metal1,1029.5600,348.8800,3.295248
FILLER_80_1776,VDD,Metal1,1027.5465,348.3030,3.295248
FILLER_80_1759,VDD,Metal1,1016.7800,348.4475,3.295248
FILLER_80_1751,VDD,Metal1,1013.5465,348.3030,3.295248
FILLER_80_1742,VDD,Metal1,1006.0400,348.8800,3.295248
FILLER_80_1740,VDD,Metal1,1005.2000,348.8800,3.295248
FILLER_80_1730,VDD,Metal1,999.6000,348.8800,3.295248
FILLER_80_1713,VDD,Metal1,990.0800,348.8800,3.295249
FILLER_80_1705,VDD,Metal1,987.7865,348.3030,3.295249
FILLER_80_1695,VDD,Metal1,980.0000,348.8800,3.295249
FILLER_80_1691,VDD,Metal1,978.7000,348.4475,3.295249
FILLER_80_1683,VDD,Metal1,975.4665,348.3030,3.295249
FILLER_80_1666,VDD,Metal1,963.7600,348.8800,3.295249
FILLER_80_1647,VDD,Metal1,952.8400,348.8800,3.295249
FILLER_80_1644,VDD,Metal1,951.1600,348.8800,3.295249
FILLER_80_1640,VDD,Metal1,950.1400,348.4475,3.295249
FILLER_80_1579,VDD,Metal1,914.7600,348.8800,3.295251
FILLER_80_1577,VDD,Metal1,913.9200,348.8800,3.295251
FILLER_80_1574,VDD,Metal1,911.9600,348.8800,3.295251
FILLER_80_1558,VDD,Metal1,907.8080,348.1880,3.295251
FILLER_80_1551,VDD,Metal1,899.0800,348.8800,3.295251
FILLER_80_1543,VDD,Metal1,897.0665,348.3030,3.295251
FILLER_80_1527,VDD,Metal1,890.4480,348.1880,3.295252
FILLER_80_1521,VDD,Metal1,882.2800,348.8800,3.295254
FILLER_80_1519,VDD,Metal1,881.4400,348.8800,3.295254
FILLER_80_1515,VDD,Metal1,880.1400,348.4475,3.295254
FILLER_80_1499,VDD,Metal1,869.9600,348.8800,3.295257
FILLER_80_1470,VDD,Metal1,854.9400,348.4475,3.295257
FILLER_80_1445,VDD,Metal1,839.7200,348.8800,3.295261
FILLER_80_1437,VDD,Metal1,837.7065,348.3030,3.295261
FILLER_80_1434,VDD,Metal1,833.5600,348.8800,3.295261
FILLER_80_1432,VDD,Metal1,832.7200,348.8800,3.295262
FILLER_80_1424,VDD,Metal1,830.4265,348.3030,3.295262
FILLER_80_1392,VDD,Metal1,812.5065,348.3030,3.295266
FILLER_80_1385,VDD,Metal1,806.4000,348.8800,3.295267
FILLER_80_1377,VDD,Metal1,804.1065,348.3030,3.295267
FILLER_80_1369,VDD,Metal1,797.1600,348.8800,3.295267
FILLER_80_1367,VDD,Metal1,796.3200,348.8800,3.295267
FILLER_80_1364,VDD,Metal1,794.3600,348.8800,3.295267
FILLER_80_1360,VDD,Metal1,793.3400,348.4475,3.295267
FILLER_80_1331,VDD,Metal1,780.6880,348.1880,3.295267
FILLER_80_1307,VDD,Metal1,762.4400,348.8800,3.295269
FILLER_80_1305,VDD,Metal1,761.6000,348.8800,3.295269
FILLER_80_1297,VDD,Metal1,759.3065,348.3030,3.295269
FILLER_80_1288,VDD,Metal1,751.8000,348.8800,3.295271
FILLER_80_1286,VDD,Metal1,750.9600,348.8800,3.295271
FILLER_80_1282,VDD,Metal1,749.6600,348.4475,3.295271
FILLER_80_1276,VDD,Metal1,745.0800,348.8800,3.295271
